chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
15	95080000	95100000	501	288	26	6	6	0	0	0	0	13919	16132	16343	16115	16115	0.00466988	0.00456211	0.00474172	0.000395143	7.18442e-05	0.000466988	0.00449484	0.00446945	0.00137569	0.00138229	0.0013784	0.00139129	0.00144753	0.00145413	0.878	0.34127	0	967.437	507	0.69595	0.69595	13750	92	0.00669091	0.32345	0.671783	0.205605	0.206011	0.216343	0.20932	0.0208333	0.0902778	0	0	0	0	5.41325	0.00614525	True	False
15	24280000	24300000	260	153	0	0	0	0	0	0	0	8018	9682	9602	9520	9291	0.00405338	0.0038663	0.00461462	0.000187079	0.00243203	0.00249439	0.00447629	0.00455273	0.00235172	0.00233094	0.00237551	0.00238985	0.000722624	0.00052891		0	0		266	0.4009	0.4009	7963	61	0.00766043	0.8669	0.584339	0.306996	0.310101	0.0943321	0.237143	0	0	0	0	0	0	5.38187	0.00670391	True	False
15	46480000	46500000	323	185	6	2	3	2	0	0	0	8537	10332	10502	10489	10114	0.0020499	0.00228417	0.00228417	0.000234274	0.00117137	0.00140565	0.0043607	0.00455804	0.00448449	0.00481153	0.00471877	0.0050458	0.00473929	0.00514455	0.61215	0.841121	1	863.71	328	0.42685	0.42685	8412	92	0.0109368	0.741	0.398718	0.410037	0.431458	0.433334	0.424943	0.0108108	0.0324324	0.0108108	0	0	0	5.18635	0.00726257	True	True
15	54760000	54780000	308	178	3	0	1	0	0	0	0	8795	10305	10283	10364	10242	0.000511654	0.000397953	0.000397953	0.000341103	0.000113701	0.000227402	0.00435543	0.00409776	0.00407136	0.00381781	0.0041847	0.00392291	0.00418488	0.00392721	0.711988	0.824561	0.263158	836.965	308	0.43975	0.43975	8706	50	0.00574317	0.84205	0.758367	0.708904	0.728639	0.72867	0.722071	0	0.0168539	0	0	0	0	5.17743	0.00782123	True	True
15	87500000	87520000	352	195	7	0	0	0	0	0	0	9867	11875	11966	11922	11711	0.00141887	0.00146954	0.00141887	5.0674e-05	0	5.0674e-05	0.00422998	0.00390315	0.00422572	0.0038225	0.0042764	0.00387317	0.00422572	0.0038225	0.758987	0.574074	1	971.741	355	0.49335	0.49335	9737	72	0.00739447	0.5739	0.572046	0.571471	0.578324	0.571471	0.573755	0	0.0358974	0	0	0	0	4.96524	0.00837989	True	False
15	54980000	55000000	322	179	2	0	1	0	0	0	0	8842	10357	10375	10543	10177	0.00350599	0.00361909	0.000565483	0.000113097	0.00361909	0.00373219	0.00421211	0.00380805	0.00171765	0.00106693	0.00183075	0.00118003	0.00440901	0.00389957	0.738281	0.476923	0	829.738	325	0.4421	0.4421	8732	60	0.00687128	0.546	0.613003	0.249976	0.266435	0.641658	0.386023	0	0.0111732	0	0	0	0	4.93502	0.00893855	True	False
15	55220000	55240000	285	165	1	0	3	0	2	0	0	7473	8790	8928	8880	8840	0.00053526	0.000936705	0.000669075	0.00120434	0.000936705	0.00026763	0.00419197	0.00469764	0.00423792	0.00469845	0.00460535	0.00509138	0.00433772	0.00482375	0.71875	0.8	0	899.422	292	0.37365	0.37365	7395	79	0.0106829	0.80465	0.3924	0.396702	0.431096	0.406044	0.41128	0	0.00606061	0	0.0121212	0	0	4.90095	0.00949721	True	False
15	91580000	91600000	294	173	2	0	3	5	1	0	0	6724	7963	7908	8105	7979	0.00141285	0.000966686	0.000669244	0.000446163	0.000743605	0.000297442	0.00418788	0.00405927	0.00379737	0.00372533	0.00361367	0.00355028	0.00357869	0.00352396	0.674092	0.704762	0	882.457	297	0.3362	0.3362	6628	62	0.00935425	0.521	0.447698	0.405951	0.386313	0.382574	0.391612	0	0.0115607	0.0289017	0.00578035	0	0	4.89403	0.0100559	True	False
15	92040000	92060000	409	241	5	2	2	2	0	0	0	9928	11674	11693	11704	11392	0.00181305	0.00186342	0.00186342	5.03626e-05	5.03626e-05	0.000100725	0.00415011	0.00412104	0.00348659	0.00361842	0.00353696	0.00366879	0.00353696	0.00366879	0.873656	0.4	0.953846	961.815	414	0.4964	0.4964	9827	73	0.00742851	0.59515	0.558673	0.469353	0.476133	0.476133	0.473873	0.00829876	0.0207469	0.00829876	0	0	0	4.83014	0.0106145	True	False
15	47660000	47680000	424	242	21	8	10	0	2	0	0	13753	15913	15965	16155	16202	0.00465353	0.00465353	0.00458082	0.000290846	0.000218134	7.27114e-05	0.00413281	0.00421347	0.00186074	0.00153794	0.00185954	0.00153794	0.00178743	0.00146523	0.744648	0.373913	1	768.565	426	0.68765	0.68765	13661	87	0.00636849	0.2493	0.648947	0.29218	0.29199	0.280668	0.288279	0.0330579	0.0867769	0	0.00826446	0	0	4.80089	0.0111732	True	False
15	98360000	98380000	356	204	4	0	2	0	2	0	0	10559	12236	12342	12106	12221	0.00123118	0.00118382	0.00123118	0.000378824	0.000189412	0.000284118	0.00410058	0.00424319	0.00385175	0.00393732	0.00369859	0.00376815	0.0038516	0.00392867	0.608025	0.851852	1	982.506	358	0.52795	0.52795	10247	64	0.00624573	0.69365	0.656541	0.616701	0.592179	0.616677	0.608519	0	0.0196078	0	0.00980392	0	0	4.74636	0.0117318	True	True
15	28180000	28200000	415	253	18	1	3	1	2	0	0	12469	14720	14924	14831	14928	0.00396985	0.00392975	0.00388965	0.000120298	0.000160398	4.00994e-05	0.00403098	0.004008	0.00178182	0.00175304	0.00174153	0.00171294	0.00178163	0.00175304	0.865443	0.381818	1	888.491	418	0.62345	0.62345	12361	91	0.00736186	0.36845	0.547549	0.242034	0.236562	0.242009	0.240201	0.00395257	0.0711462	0.00395257	0.00790514	0	0	4.62863	0.0122905	True	False
15	33560000	33580000	228	143	6	0	1	0	0	1	0	7500	8802	8778	8928	8646	0.00453333	0.00466667	0.0046	0.0004	0.0002	0.0002	0.00400103	0.00393401	0.00222356	0.00235231	0.00212249	0.0022362	0.00205523	0.00217708	0.592014	0.835052	0	962.237	228	0.375	0.375	7441	50	0.00671953	0.74245	0.595433	0.33091	0.315869	0.305859	0.317546	0	0.041958	0	0	0.00699301	0	4.57797	0.0128492	True	True
15	25420000	25440000	242	136	3	1	1	0	0	0	0	6606	7828	8076	7670	7912	0.00189222	0.00189222	0.0020436	0.000302755	0.000454133	0.000302755	0.00397013	0.00374687	0.00385666	0.00411935	0.00399223	0.00439561	0.00414292	0.00454699	0.820513	0	0	906.24	356	0.3303	0.3303	4348	324	0.074517	0	0.0532782	0.0517554	0.0535748	0.0555969	0.0536424	0.00735294	0.0220588	0	0	0	0	4.52571	0.0134078	True	False
15	94440000	94460000	377	207	1	0	7	0	0	0	1	12333	14780	14497	14568	14483	0.00352712	0.00210817	0.00190546	0.00218925	0.00227033	0.00227033	0.00391075	0.00394281	0.00145882	0.00154015	0.00285275	0.00288301	0.00284115	0.00292428	0.904444	0.306667	1	957.64	385	0.61665	0.61665	12173	109	0.00895424	0.45185	0.436749	0.162919	0.318592	0.317297	0.266269	0	0.00483092	0	0	0	0.00483092	4.42527	0.0139665	True	False
15	98880000	98900000	491	287	5	0	1	0	1	0	0	12795	15083	14975	15222	15012	0.00308714	0.00312622	0.00308714	0.000117233	0.000156311	0.000117233	0.00389748	0.003521	0.0030237	0.00261356	0.00306148	0.00262024	0.0030237	0.00261356	0.761594	0.555556	1	983.265	494	0.63975	0.63975	12651	118	0.00932733	0.48065	0.417855	0.324176	0.328227	0.324176	0.325526	0	0.0174216	0	0.00348432	0	0	4.40281	0.0145251	True	False
15	24200000	24220000	314	192	0	0	4	0	1	1	0	8031	9511	9348	9491	9142	0.00224131	0.00249035	0.00255261	0.000871622	0.000933881	0.000186776	0.00388948	0.00398302	0.00369404	0.00370713	0.00389541	0.00390395	0.00395766	0.00396621		0	0		326	0.40155	0.40155	7945	70	0.00881057	0.83475	0.441456	0.419273	0.442129	0.449195	0.436866	0	0	0	0.00520833	0.00520833	0	4.38929	0.0150838	True	False
15	46460000	46480000	435	243	9	0	3	4	1	0	1	13017	14804	15143	14892	14970	0.000691404	0.000614581	0.0030729	7.68226e-05	0.00284244	0.00276561	0.00388909	0.00399709	0.00366391	0.00376647	0.00358709	0.00368964	0.00296439	0.00307506	0.777273	0.606838	1	865	446	0.65085	0.65085	12859	134	0.0104207	0.5101	0.373208	0.351599	0.344227	0.284472	0.326766	0	0.037037	0.0164609	0.00411523	0	0.00411523	4.38863	0.0156425	True	False
15	98840000	98860000	339	192	3	0	2	0	1	0	0	9791	11494	11651	11454	11358	0.00372791	0.00372791	0.00367685	0.000357471	0.000153202	0.000357471	0.00387781	0.00381967	0.00294561	0.00266491	0.00294592	0.00266877	0.00289439	0.00261191	0.726898	0.456311	0.864078	987.932	344	0.48955	0.48955	9678	77	0.00795619	0.4416	0.487395	0.370229	0.370268	0.363791	0.368096	0	0.015625	0	0.00520833	0	0	4.36954	0.0162011	True	False
15	46800000	46820000	353	197	4	1	4	0	0	0	1	11084	13144	13160	13056	12758	0.00378925	0.00396969	0.00387947	0.000360881	0.00018044	0.000360881	0.00387661	0.00391224	0.000866465	0.000677057	0.00104691	0.000855891	0.000956685	0.000765671	0.814815	0.758242	1	895.363	356	0.5542	0.5542	10996	67	0.00609312	0.76515	0.636227	0.142204	0.171818	0.157011	0.157011	0.00507614	0.0203046	0	0	0	0.00507614	4.36751	0.0167598	True	False
15	55140000	55160000	318	187	1	1	2	0	0	0	0	7893	9111	9150	9077	9022	0.000380084	0.000506778	0.000506778	0.000126695	0.000126695	0	0.00383151	0.00244874	0.0039582	0.00257493	0.0040849	0.00270137	0.0040849	0.00270137	0.464628	0.878571	0	900	319	0.39465	0.39465	7781	69	0.00886775	0.77155	0.432072	0.446359	0.460647	0.460647	0.455884	0.00534759	0.00534759	0	0	0	0	4.29123	0.0173184	True	True
15	37820000	37840000	298	179	9	2	5	0	1	0	0	8606	9925	9986	10023	9942	0.00232396	0.00244016	0.00232396	0.00058099	0.000348594	0.000232396	0.00382868	0.00448369	0.00322575	0.00387316	0.00334195	0.00398936	0.00322575	0.00387316	0.661172	0.582418	0.615385	943.132	300	0.4303	0.4303	8522	65	0.00762732	0.6385	0.501969	0.42292	0.438155	0.42292	0.427999	0.0111732	0.0502793	0	0.00558659	0	0	4.28644	0.0178771	True	False
15	100620000	100640000	349	189	9	5	11	0	6	0	0	7280	8173	10023	10114	9992	0.00391484	0.00398352	0.0040522	0.00103022	0.0010989	6.86813e-05	0.00381408	0.00375433	0.00350227	0.00352618	0.00322246	0.0032079	0.00329114	0.00327658	0.662162	0.466667	0	971.04	350	0.364	0.364	7166	62	0.00865197	0.55365	0.440834	0.404794	0.372454	0.380392	0.38588	0.026455	0.047619	0	0.031746	0	0	4.26175	0.0184358	True	False
15	80200000	80220000	239	132	8	0	3	0	2	0	0	6102	7777	8204	7965	7585	0.00532612	0.00516224	0.00524418	0.000327761	0.000409702	0.000245821	0.00378287	0.00456188	0.00282756	0.00264238	0.00266368	0.0024785	0.00274538	0.00255751	0.771341	0.595745	0	938.851	241	0.3051	0.3051	4997	38	0.00760456	0.58765	0.497448	0.371825	0.350275	0.361017	0.361039	0	0.0606061	0	0.0151515	0	0	4.20897	0.0189944	True	False
15	53600000	53620000	419	235	12	0	4	0	3	0	1	13235	15466	15845	15631	15483	0.00366453	0.00343785	0.00351341	0.000226672	0.000302229	7.55572e-05	0.00375832	0.00391617	0.0012938	0.00105902	0.00106713	0.000832346	0.00114268	0.000907903	0.795533	0.515464	1	914.103	423	0.66175	0.66175	13114	106	0.00808296	0.42505	0.464969	0.160065	0.132022	0.141369	0.144485	0	0.0510638	0	0.012766	0	0.00425532	4.16744	0.0195531	True	False
15	46920000	46940000	439	244	2	1	2	5	0	0	0	13847	16027	15975	16010	15933	0.000397198	0.000469416	0.000397198	0.000216653	0.000288871	0.000361089	0.00375703	0.00377306	0.00372081	0.00373695	0.0039362	0.00395332	0.00386524	0.0038811	0.930894	0.329268	1	907.341	445	0.69235	0.69235	13730	92	0.00670066	0.39405	0.560696	0.555289	0.587435	0.576845	0.57319	0.00409836	0.00819672	0.0204918	0	0	0	4.16525	0.0201117	True	False
15	100560000	100580000	598	338	6	3	8	1	4	1	0	13693	16531	16329	16078	16232	0.00087636	0.00087636	0.000839845	0.00029212	0.000255605	0.00021909	0.00373182	0.00318684	0.00374775	0.00334881	0.00374775	0.00334873	0.00371123	0.00331229	0.902954	0.329114	0	964.987	604	0.68465	0.68465	13488	112	0.00830368	0.39845	0.449417	0.451336	0.451336	0.446938	0.44987	0.00887574	0.0177515	0.00295858	0.0118343	0.00295858	0	4.1226	0.0206704	True	False
15	63300000	63320000	433	243	22	0	5	0	1	0	1	13746	16182	16419	16188	16252	0.00418304	0.00403754	0.00418304	0.00116397	0.00130947	0.000145497	0.0037293	0.00347411	0.00214484	0.00213253	0.00203786	0.0020491	0.00217983	0.00219459	0.982456	0.392405	1	754.987	433	0.6873	0.6873	13263	81	0.00610722	0.43545	0.610638	0.351198	0.33368	0.356927	0.347268	0	0.090535	0	0.00411523	0	0.00411523	4.11835	0.0212291	True	False
15	101420000	101440000	449	254	5	4	9	4	0	3	0	13647	15978	16492	16653	16470	0.000989228	0.00102587	0.000842676	0.000256467	0.000146552	0.000256467	0.00372887	0.00382225	0.00364789	0.00371116	0.00368452	0.0037478	0.00350133	0.00356461	0.794508	0.277778	0	880	453	0.68235	0.68235	13454	136	0.0101085	0.12825	0.368885	0.360873	0.364498	0.346375	0.357249	0.015748	0.019685	0.015748	0	0.011811	0	4.11762	0.0217877	True	False
15	70740000	70760000	369	191	5	3	5	0	2	0	0	11488	13727	13898	13508	13747	0.000783426	0.00082695	0.000739903	0.000304666	0.000304666	0.000174095	0.00372396	0.00199639	0.00372375	0.00199023	0.00376734	0.00203558	0.00368022	0.00194662	0.884146	0.553191	1	953.723	372	0.5744	0.5744	11189	56	0.00500492	0.53705	0.744059	0.744017	0.752727	0.735321	0.744022	0.0157068	0.026178	0	0.0104712	0	0	4.10931	0.0223464	True	False
15	60580000	60600000	353	222	6	5	5	0	0	0	0	9793	11230	11445	11559	11421	0.00306341	0.00311447	0.00306341	5.10569e-05	0	5.10569e-05	0.00372384	0.00375169	0.00338446	0.00359096	0.00343552	0.00364202	0.00338446	0.00359096	0.614469	0.723404	0	900.351	355	0.48965	0.48965	9635	89	0.00923716	0.61355	0.403137	0.366396	0.371923	0.366396	0.368238	0.0225225	0.027027	0	0	0	0	4.10912	0.022905	True	False
15	100800000	100820000	532	311	5	3	6	1	3	0	0	11367	13240	13538	13376	13137	0.00162752	0.00153954	0.00263922	0.000263922	0.00158353	0.00145157	0.00370086	0.00343842	0.00348445	0.00330077	0.0034171	0.00321814	0.0030063	0.00291748	0.824811	0.572917	0	953.719	539	0.56835	0.56835	10414	91	0.00873824	0.50735	0.423525	0.398758	0.391052	0.344039	0.37795	0.0096463	0.0160772	0.00321543	0.0096463	0	0	4.07024	0.0234637	True	False
15	34180000	34200000	296	167	7	0	0	0	0	0	0	8463	10211	10031	10266	9904	0.00348576	0.00348576	0.00348576	0	0	0	0.00369466	0.00267182	0.00339604	0.00238152	0.00339604	0.00238152	0.00339604	0.00238152	0.621046	0.659722	0	755.944	297	0.42315	0.42315	7940	62	0.00780856	0.63385	0.473155	0.434913	0.434913	0.434913	0.434913	0	0.0419162	0	0	0	0	4.05975	0.0240223	True	False
15	100740000	100760000	594	325	9	2	14	0	8	0	2	12180	15082	14500	14666	14918	0.00303777	0.00266831	0.00238095	0.00164204	0.00229885	0.000779967	0.00369426	0.0038919	0.00291693	0.00309887	0.0024435	0.00252479	0.00269551	0.0027271	0.879518	0.204819	0	967.133	598	0.609	0.609	11894	131	0.011014	0.3254	0.335415	0.264838	0.221854	0.244735	0.243809	0.00615385	0.0276923	0	0.0246154	0	0.00615385	4.05908	0.024581	True	False
15	54940000	54960000	396	228	3	0	2	0	1	0	0	10763	12263	12470	12530	12419	0.00315897	0.0034377	0.00102202	0.000464554	0.00250859	0.00278733	0.00368848	0.00374551	0.00393787	0.00349944	0.00418821	0.0036764	0.00309333	0.0029034	0.80848	0.716814	0	809.986	402	0.53815	0.53815	7126	54	0.00757788	0.5148	0.486743	0.519653	0.552689	0.408205	0.493516	0	0.0131579	0	0.00438596	0	0	4.0493	0.0251397	True	False
15	33420000	33440000	441	235	9	0	1	0	1	0	0	13016	15116	15032	14972	14783	0.00230486	0.00211278	0.0021512	0.000729871	0.000768285	3.84143e-05	0.00363883	0.0035667	0.00300618	0.00283948	0.00281659	0.00256386	0.00285501	0.0026022	0.832447	0.347368	0	785.726	443	0.6508	0.6508	12889	100	0.00775855	0.36595	0.469009	0.387466	0.363031	0.367982	0.372827	0	0.0382979	0	0.00425532	0	0	3.96532	0.0256983	True	False
15	79960000	79980000	360	217	18	0	3	0	3	0	0	12098	13535	13848	13848	13499	0.00471152	0.00458754	0.00462886	0.000206646	0.000247975	4.13291e-05	0.00362164	0.00354635	0.00210274	0.00235021	0.00197894	0.00222623	0.00202027	0.00226756	0.89881	0.666667	0	940	361	0.6049	0.6049	11967	89	0.00743712	0.53695	0.486968	0.282735	0.266089	0.271647	0.27349	0	0.0829493	0	0.0138249	0	0	3.93624	0.026257	True	False
15	90860000	90880000	185	103	2	2	4	0	1	0	0	6130	7491	7594	7652	7122	0.00195759	0.00195759	0.00195759	0.000326264	0.000326264	0	0.00361339	0.00294163	0.00307948	0.00225199	0.00307948	0.00225199	0.00307948	0.00225199	0.521341	0.712644	0	703.977	186	0.3065	0.3065	5845	30	0.00513259	0.7478	0.70401	0.599985	0.599985	0.599985	0.599985	0.0194175	0.0194175	0	0.00970874	0	0	3.92229	0.0268156	True	False
15	101920000	101940000	601	337	9	2	5	0	1	1	0	13836	16233	16167	16293	16101	0.00213212	0.00213212	0.00205984	0.000216826	7.22752e-05	0.000216826	0.00359655	0.00366455	0.00297504	0.00317647	0.00291118	0.0031088	0.00296662	0.00317188	0.77907	0.27907	0	949.279	604	0.6918	0.6918	13640	142	0.0104106	0.20705	0.34547	0.28577	0.279636	0.284961	0.283456	0.00593472	0.0267062	0	0.00296736	0.00296736	0	3.89379	0.0273743	True	False
15	54540000	54560000	413	234	13	0	1	0	1	0	0	13358	15462	15315	15358	15360	0.00280731	0.0029196	0.00299446	0.000187154	0.000262015	0.000374308	0.00358244	0.00360979	0.0014719	0.00131855	0.00158395	0.00142548	0.00165905	0.0015057	0.849099	0.333333	0	859.756	418	0.6679	0.6679	13079	91	0.00695772	0.31795	0.514887	0.211549	0.227654	0.238447	0.225883	0	0.0555556	0	0.0042735	0	0	3.86993	0.027933	True	False
15	67140000	67160000	355	195	5	0	1	0	1	0	0	11871	14317	14612	14179	14169	0.00214809	0.00214809	0.00223233	0.000252717	0.000252717	0.000168478	0.00356537	0.0027453	0.00304959	0.00288822	0.00305326	0.00288839	0.00297147	0.00280466	0.751773	0.596154	0	927.558	357	0.59355	0.59355	11709	93	0.00794261	0.439	0.448891	0.383953	0.384415	0.374117	0.380828	0	0.025641	0	0.00512821	0	0	3.84106	0.0284916	True	False
15	27020000	27040000	486	273	7	4	7	0	1	0	0	11408	13275	13358	13328	13059	0.00131487	0.00131487	0.00140252	0.000306802	0.000350631	0.000306802	0.00353882	0.00407605	0.00349428	0.00413825	0.00349421	0.00413825	0.00357838	0.00422591	0.789474	0.762712	1	979.102	495	0.5704	0.5704	11089	122	0.0110019	0.70835	0.321656	0.317607	0.3176	0.325251	0.320153	0.014652	0.025641	0	0.003663	0	0	3.79616	0.0290503	True	False
15	24240000	24260000	411	224	0	0	0	0	0	0	0	11120	12847	12846	12708	12676	0.00580036	0.00593525	0.00589029	0.000314748	0.000269784	0.000404676	0.00349698	0.00372838	0.00402122	0.00387083	0.00415612	0.00400572	0.00411115	0.00396076		0	0		436	0.556	0.556	11009	76	0.00690344	0.74225	0.506556	0.582496	0.602035	0.595522	0.593351	0	0	0	0	0	0	3.72538	0.0296089	True	False
15	59540000	59560000	373	193	6	2	4	0	0	0	0	9813	11415	11779	11356	11387	0.00331193	0.00321003	0.00321003	0.000305717	0.000203811	0.000305717	0.00349433	0.00370199	0.00140751	0.00137467	0.0013056	0.00127276	0.00122182	0.00117096	0.683657	0.584906	0	799.038	376	0.49065	0.49065	9703	86	0.00886324	0.53995	0.39425	0.158803	0.147306	0.137852	0.147987	0.0103627	0.0310881	0	0	0	0	3.7209	0.0301676	True	False
15	88620000	88640000	474	249	6	6	6	1	0	0	0	13705	15866	16190	15986	15480	0.00361182	0.00361182	0.00361182	7.29661e-05	0	7.29661e-05	0.00347565	0.00381856	0.00143615	0.00115988	0.00143615	0.00115988	0.00143615	0.00115988	0.870253	0.481481	1	918.778	479	0.68525	0.68525	13570	90	0.00663228	0.4304	0.524051	0.216539	0.216539	0.216539	0.216539	0.0240964	0.0240964	0.00401606	0	0	0	3.6893	0.0307263	True	False
15	26180000	26200000	427	241	5	3	5	1	0	0	0	8511	10379	10571	10477	10113	0.00135119	0.00182117	0.00146869	0.00070497	0.00023499	0.00070497	0.00346804	0.00372783	0.00329464	0.00354623	0.00376462	0.00401621	0.00341214	0.00366373	0.7125	0.636364	0	991.409	438	0.42555	0.42555	8256	123	0.0148983	0.5469	0.232781	0.221142	0.252688	0.229029	0.234286	0.0124481	0.0207469	0.00414938	0	0	0	3.67643	0.0312849	True	False
15	87720000	87740000	461	249	4	5	5	3	0	0	0	13453	15359	15399	15355	15255	0.00204415	0.00208132	0.00204415	3.71664e-05	0	3.71664e-05	0.00345927	0.0036184	0.00297994	0.00298245	0.0030171	0.00301962	0.00297994	0.00298245	0.837037	0.5	0	967.822	465	0.67265	0.67265	13284	97	0.00730202	0.56425	0.473741	0.408098	0.413188	0.408098	0.409794	0.0200803	0.0160643	0.0120482	0	0	0	3.66159	0.0318436	True	False
