chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
6	31160000	31180000	285	199	3	0	1	0	0	1	0	7339	9211	9171	9157	8693	0.00422401	0.00429214	0.00381523	0.00231639	0.00286143	0.00292955	0.00540526	0.00573413	0.00457336	0.00523862	0.00401856	0.00459826	0.00471249	0.00513695	0.588976	0.810256	0	929	289	0.36695	0.36695	7247	71	0.00979716	0.74995	0.551717	0.466805	0.410176	0.481006	0.452662	0	0.0150754	0	0	0.00502513	0	7.47347	0.00627983	True	True
6	29680000	29700000	213	137	0	0	1	0	0	0	0	8274	9972	10034	10144	9744	0.0039884	0.00410926	0.00682862	0.0039884	0.00386754	0.00362582	0.0053873	0.00575706	0.00431838	0.00433321	0.00389867	0.00390108	0.00309871	0.00260052		0	0		257	0.4137	0.4137	6981	42	0.00601633	0.62195	0.895446	0.717777	0.648015	0.515049	0.626947	0	0	0	0	0	0	7.44097	0.00653102	True	False
6	160900000	160920000	253	137	0	0	0	0	0	0	0	7692	8588	8781	8669	8592	0.00513521	0.00513521	0.00513521	0	0	0	0.00536946	0.00564804	0.000828406	0.000777236	0.000828406	0.000777236	0.000828406	0.000777236		0.461538	0		273	0.3846	0.3846	6394	126	0.019706	0.39275	0.272479	0.0420383	0.0420383	0.0420383	0.0420383	0	0	0	0	0	0	7.40871	0.00678222	True	False
6	159780000	159800000	314	179	17	3	5	0	1	0	0	8476	9746	9753	9789	9829	0.00554507	0.00548608	0.00566305	0.000648891	0.000412931	0.000825861	0.00536787	0.00560526	0.00128017	0.00124	0.00122118	0.00118101	0.00145714	0.00141697	0.694844	0.66	0	837.38	326	0.4238	0.4238	8364	58	0.00693448	0.6068	0.774085	0.184609	0.176102	0.210129	0.19028	0.0167598	0.0949721	0	0.00558659	0	0	7.40584	0.00703341	True	False
6	80840000	80860000	307	166	4	6	7	0	1	0	0	10246	12075	11668	11783	11880	0.00126879	0.00112239	0.00331837	0.000146399	0.00292797	0.00287917	0.00531196	0.00533879	0.00550834	0.00553398	0.00555595	0.00558278	0.00310174	0.00313882	0.711021	0.572581	0	709.548	311	0.5123	0.5123	10110	48	0.00474777	0.55695	1.11883	1.1602	1.17022	0.653304	0.994575	0.0361446	0.0240964	0	0.0060241	0	0	7.30469	0.0072846	True	False
6	167800000	167820000	352	211	12	2	7	0	0	3	2	8089	9604	9701	9637	9891	0.00519224	0.00581036	0.0055013	0.000618123	0.000309062	0.00080356	0.00527429	0.00575057	0.00440352	0.00443541	0.00502128	0.00505303	0.0047123	0.00474434	0.814732	0.346774	0		365	0.40445	0.40445	0	0		0.32375						0.00947867	0.056872	0	0	0.014218	0.00947867	7.23654	0.0075358	True	False
6	72280000	72300000	386	218	14	1	1	0	0	0	0	11733	13943	14105	13985	14051	0.00579562	0.00588085	0.00583823	8.52297e-05	4.26148e-05	8.52297e-05	0.00522709	0.00540059	0.00141208	0.00123621	0.00149731	0.00132144	0.00145469	0.00127883	0.705357	0.467742	0	901.806	389	0.58665	0.58665	11630	91	0.00782459	0.34885	0.668034	0.180467	0.191359	0.185913	0.185913	0.00458716	0.0642202	0	0	0	0	7.15118	0.00778699	True	False
6	160840000	160860000	383	221	34	4	5	0	0	0	0	13052	15460	16011	15475	15690	0.00520993	0.00528655	0.00536316	0.000153233	0.00022985	0.000153233	0.0052163	0.00526486	0.000625107	0.000668319	0.000701724	0.000744936	0.00077834	0.000821552	0.89372	0.335714	0	810.236	387	0.6526	0.6526	12923	92	0.00711909	0.2879	0.73272	0.0878072	0.0985693	0.109331	0.0985693	0.0180995	0.153846	0	0	0	0	7.13164	0.00803818	True	False
6	125940000	125960000	386	219	2	0	1	16	1	0	0	13098	15365	15421	15497	15251	0.000343564	0.000343564	0.000381738	0.000229043	0.000267216	0.000190869	0.00517261	0.0054575	0.00513443	0.00541932	0.00521078	0.00549567	0.00524895	0.00553384	0.795932	0.601504	0	809.241	392	0.6549	0.6549	13015	95	0.00729927	0.5092	0.708647	0.703417	0.713877	0.719107	0.712134	0	0.00913242	0.0730594	0.00456621	0	0	7.05261	0.00828937	True	False
6	30360000	30380000	226	146	6	0	0	0	0	0	0	7971	9150	9215	9214	9108	0.0059591	0.00420273	0.00501819	0.00483001	0.00357546	0.00351273	0.00516719	0.00545899	0.00451485	0.00369792	0.00492502	0.00501036	0.00485762	0.00452369		0.776596	0	846	268	0.39855	0.39855	0	0		0.7107						0	0.0410959	0	0	0	0	7.04282	0.00854057	True	False
6	119620000	119640000	403	233	3	1	4	0	3	0	0	13244	15319	15488	15753	15558	0.00392631	0.00377529	0.00377529	0.000226518	0.000151012	7.55059e-05	0.00513399	0.00514454	0.00238974	0.00240173	0.00223941	0.00225072	0.00223941	0.00225072	0.887324	0.305556	0	708.09	407	0.6622	0.6622	13132	91	0.00692964	0.28425	0.740874	0.344858	0.323165	0.323165	0.330396	0.00429185	0.0128755	0	0.0128755	0	0	6.98276	0.00879176	True	False
6	30980000	31000000	237	158	2	0	0	0	0	0	0	6534	7848	7893	7717	7666	0.00329048	0.00612182	0.00176002	0.00528007	0.00367309	0.00570095	0.00493883	0.00461406	0.00492964	0.00475999	0.00511477	0.00510675	0.00403699	0.00361863	0.747967	0.813953	0	923	243	0.3267	0.3267	5441	46	0.00845433	0.62105	0.584177	0.583091	0.604988	0.477506	0.555195	0	0.0126582	0	0	0	0	6.62972	0.00904295	True	True
6	80460000	80480000	375	219	10	0	2	0	2	0	0	11619	13396	13282	13508	13380	0.00632585	0.00628281	0.00623978	0.000215165	0.000172132	0.000129099	0.00492962	0.00606954	0.00238854	0.0012897	0.0023455	0.00124666	0.00230247	0.00120363	0.809122	0.503356	0	822.349	380	0.58095	0.58095	11546	62	0.00536983	0.5058	0.918021	0.444807	0.436793	0.428779	0.436793	0	0.0456621	0	0.00913242	0	0	6.61305	0.00929415	True	False
6	30420000	30440000	239	162	5	0	3	0	1	0	0	6621	7900	8132	8000	8105	0.00445552	0.00370035	0.0039269	0.00219	0.00181242	0.00211448	0.00492787	0.00459018	0.00377784	0.00267133	0.00356274	0.00302986	0.00392315	0.00327593	0.810298	0.471014	0	846	247	0.33105	0.33105	5918	61	0.0103075	0.37025	0.478085	0.366514	0.345645	0.380612	0.364257	0	0.0308642	0	0.00617284	0	0	6.60989	0.00954534	True	False
6	80860000	80880000	350	190	3	5	6	0	1	0	0	12496	14619	14540	14408	14613	0.000800256	0.000800256	0.00288092	0.000160051	0.00264085	0.00264085	0.00486991	0.00485935	0.00503094	0.0050194	0.00503094	0.0050194	0.00280639	0.00281575	0.730191	0.572581	0	714.258	356	0.6248	0.6248	12252	76	0.00620307	0.4471	0.785081	0.81104	0.81104	0.45242	0.6915	0.0263158	0.0157895	0	0.00526316	0	0	6.50505	0.00979653	True	False
6	29940000	29960000	394	275	0	0	0	0	0	0	0	9321	11234	11195	10859	11046	0.00273576	0.00284304	0.00230662	0.0017702	0.00225298	0.00246755	0.00486559	0.00293289	0.00471286	0.00321062	0.00483597	0.00334967	0.00506913	0.00321505	0.758621	0.344828	0		403	0.46605	0.46605	8996	49	0.00544687	0.4823	0.893283	0.865243	0.887844	0.930651	0.894579	0	0	0	0	0	0	6.49724	0.0100477	True	False
6	32760000	32780000	308	195	1	0	1	0	1	0	0	8648	10551	11091	10667	10779	0.00627313	0.00352683	0.0051457	0.00644658	0.00494334	0.00526133	0.00483548	0.00470453	0.00490973	0.00521821	0.00487553	0.00482923	0.005511	0.00480133	0.739379	0.735577	0	940	312	0.4324	0.4324	8519	100	0.0117385	0.7087	0.411933	0.418259	0.415345	0.469481	0.434362	0	0.00512821	0	0.00512821	0	0	6.44276	0.0102989	True	False
6	5280000	5300000	432	253	25	6	6	0	0	0	0	12125	14488	14604	14316	14255	0.00482474	0.00490722	0.00490722	8.24742e-05	8.24742e-05	8.24742e-05	0.00481043	0.00485871	0.00125612	0.00110629	0.0013386	0.00118877	0.0013386	0.00118877	0.794811	0.477477	0	966.901	437	0.60625	0.60625	11983	68	0.00567471	0.37845	0.847697	0.221355	0.235888	0.235888	0.231044	0.0237154	0.0988142	0	0	0	0	6.39746	0.0105501	True	False
6	159800000	159820000	440	256	6	9	9	0	0	0	0	12638	15009	15067	15121	14995	0.00383763	0.00415414	0.00379807	0.00126602	3.95632e-05	0.00126602	0.00478501	0.00501783	0.00295976	0.00291194	0.00226337	0.00212547	0.00293283	0.00287701	0.853053	0.496241	0	903.789	448	0.6319	0.6319	12502	103	0.00823868	0.4163	0.580798	0.359252	0.274725	0.355983	0.329987	0.0351562	0.0234375	0	0	0	0	6.35146	0.0108013	True	False
6	159540000	159560000	476	268	32	3	6	0	3	0	0	13543	15750	15867	15569	15905	0.0041719	0.00409806	0.00491029	0.000295356	0.00110758	0.00103374	0.00475577	0.00462528	0.00216386	0.00208033	0.00209002	0.00200649	0.00210034	0.00203722	0.895455	0.293103	0	918.009	483	0.67715	0.67715	13316	90	0.00675879	0.26715	0.703642	0.320155	0.309231	0.310757	0.313381	0.011194	0.119403	0	0.011194	0	0	6.29858	0.0110525	True	False
6	74900000	74920000	304	165	3	0	1	0	1	0	0	8450	9827	9809	9668	9639	0.00538462	0.00544379	0.00544379	0.000177515	0.000177515	0.000236686	0.00473024	0.00497428	0.00224465	0.00191204	0.00230382	0.00197121	0.00230347	0.00196979	0.657591	0.823077	0	818.897	307	0.4225	0.4225	6752	46	0.0068128	0.77595	0.694317	0.329476	0.338161	0.338109	0.335248	0	0.0181818	0	0.00606061	0	0	6.2524	0.0113037	True	True
6	3240000	3260000	584	311	21	3	11	2	8	0	0	11655	14356	14402	14205	13633	0.00506221	0.0049335	0.00514801	0.000643501	0.000858001	0.000557701	0.00472325	0.00498866	0.00374686	0.0032784	0.00361819	0.0031497	0.00383243	0.0033642	0.85034	0.626263	0	903.283	600	0.58275	0.58275	11384	135	0.0118587	0.5366	0.398294	0.315958	0.305108	0.323175	0.314747	0.0096463	0.0675241	0.00643087	0.0257235	0	0	6.23975	0.0115549	True	False
6	71800000	71820000	305	183	1	2	4	1	0	0	1	9055	11559	11078	11221	11057	0.00088349	0.00104914	0.00104914	0.000165654	0.000276091	0.000386527	0.0047231	0.00475839	0.00506724	0.004985	0.0052329	0.00514802	0.0052329	0.00515054	0.752667	0.744	0	896.528	313	0.45275	0.45275	8715	81	0.00929432	0.68505	0.508171	0.545198	0.563021	0.563021	0.55708	0.010929	0.00546448	0.00546448	0	0	0.00546448	6.23949	0.0118061	True	False
6	170340000	170360000	497	293	6	3	4	1	0	1	0	13330	15332	15396	15122	15248	0.0012003	0.0012003	0.00108777	0.000262566	0.000150038	0.000150038	0.00466956	0.00529838	0.00434275	0.00494992	0.00448053	0.00509473	0.00436739	0.00499212	0.820346	0.515464	0		502	0.6665	0.6665	13080	94	0.00718654	0.30695	0.649765	0.60429	0.623462	0.607718	0.611823	0.0102389	0.0204778	0.00341297	0	0.00341297	0	6.14264	0.0120573	True	False
6	168740000	168760000	380	201	10	2	3	0	1	0	0	10512	12444	12843	12765	12604	0.00109399	0.00118912	0.00118912	0.000285388	0.000285388	9.51294e-05	0.0046538	0.00460221	0.00430983	0.00425601	0.00437862	0.00431748	0.0043787	0.00431748	0.80826	0.457627	0	988	381	0.5256	0.5256	9973	67	0.00671814	0.3367	0.692721	0.641521	0.651761	0.651773	0.648352	0.00995025	0.0497512	0	0.00497512	0	0	6.11411	0.0123085	True	False
6	9960000	9980000	293	159	2	1	3	16	2	0	0	8271	10241	10099	9676	9922	0.000423165	0.000302261	0.000302261	0.000241809	0.000120904	0.000120904	0.00464768	0.00454116	0.00470814	0.00460161	0.00458723	0.0044807	0.00458723	0.0044807	0.829749	0.6	0	925.184	294	0.41355	0.41355	8204	50	0.00609459	0.6413	0.762592	0.772511	0.752673	0.752673	0.759286	0.00628931	0.0125786	0.100629	0.0125786	0	0	6.10306	0.0125597	True	False
6	80880000	80900000	327	181	1	2	4	2	0	0	0	11736	13592	13593	13393	13376	0.000596455	0.000809475	0.00285446	0.00021302	0.00259884	0.00259884	0.00464237	0.00471957	0.00472939	0.00480478	0.00494241	0.0050178	0.00285789	0.00293131	0.832547	0.556604	0	722.274	330	0.5868	0.5868	11612	79	0.00680331	0.52375	0.68237	0.69516	0.726471	0.420074	0.613901	0.0110497	0.00552486	0.0110497	0	0	0	6.09345	0.0128109	True	False
6	166660000	166680000	366	223	5	3	5	6	1	0	0	11514	13514	13550	13635	13447	0.00156331	0.00169359	0.00169359	0.000217127	0.000217127	0	0.00463911	0.00418852	0.00409238	0.00355018	0.00422266	0.00368046	0.00422266	0.00368046	0.697761	0.522059	0	994	367	0.5757	0.5757	11377	98	0.00861387	0.3831	0.538563	0.475092	0.490216	0.490216	0.485175	0.0134529	0.0224215	0.0269058	0.0044843	0	0	6.08754	0.013062	True	False
6	9800000	9820000	265	143	1	0	1	1	0	1	0	8940	10319	10193	10138	10182	0.000111857	0.000167785	0.00033557	5.59284e-05	0.000223714	0.000279642	0.00460111	0.00494874	0.00448925	0.00483688	0.00454518	0.00489275	0.00471296	0.00506059	0.686632	0.42268	0	929.371	270	0.447	0.447	8833	66	0.00747198	0.58055	0.615782	0.600811	0.608296	0.630752	0.613287	0	0.00699301	0.00699301	0	0.00699301	0	6.0188	0.0133132	True	False
6	31060000	31080000	256	168	3	0	7	1	7	0	0	7165	8490	8536	8542	8540	0.00362875	0.00265178	0.00265178	0.00195394	0.00195394	0	0.00458378	0.00473803	0.00559571	0.00539114	0.00530909	0.00501165	0.00530909	0.00501165	0.495179	0.772727	0	929	256	0.35825	0.35825	7089	73	0.0102976	0.6734	0.445131	0.543399	0.515565	0.515565	0.524843	0	0.0178571	0.00595238	0.0416667	0	0	5.98746	0.0135644	True	True
6	109180000	109200000	307	161	5	0	1	0	1	0	0	11453	14020	13976	13888	13327	0.0045403	0.0045403	0.0045403	0.000174627	0.000174627	0	0.00456748	0.00462226	0.00055981	0.000407107	0.00055981	0.000407107	0.00055981	0.000407107	0.752899	0.538462	0	669.556	308	0.57265	0.57265	11318	61	0.00538964	0.4556	0.847455	0.103868	0.103868	0.103868	0.103868	0	0.0310559	0	0.00621118	0	0	5.95796	0.0138156	True	False
6	159760000	159780000	350	194	16	2	4	0	0	0	0	10321	12094	12046	11877	11967	0.00436004	0.00494138	0.00440849	0.00116268	4.84449e-05	0.00121112	0.00456068	0.00435697	0.00131285	0.00107547	0.00184362	0.00166114	0.00136129	0.00112391	0.892157	0.338235	0	820.868	363	0.51605	0.51605	10205	87	0.00852523	0.53905	0.534963	0.153996	0.216255	0.159678	0.176643	0.0103093	0.0824742	0	0	0	0	5.94568	0.0140668	True	False
6	109420000	109440000	205	126	3	2	2	2	0	0	0	8235	9454	9499	9627	9621	0.000546448	0.000546448	0.000546448	0	0	0	0.00452285	0.00463246	0.00446214	0.00457174	0.00446214	0.00457174	0.00446214	0.00457174	0.658602	0.71134	0	549.598	206	0.41175	0.41175	8174	42	0.00513824	0.6653	0.880234	0.868417	0.868417	0.868417	0.868417	0.015873	0.0238095	0.015873	0	0	0	5.87725	0.014318	True	False
6	164440000	164460000	414	255	9	1	5	9	2	2	0	11616	13832	14242	13976	13601	0.00154959	0.00167872	0.00154959	0.000301309	0.00021522	0.000301309	0.00451488	0.00441052	0.00436509	0.00428045	0.00449422	0.00440958	0.00436509	0.00428045	0.845118	0.257426	0	990.743	418	0.5808	0.5808	11405	71	0.00622534	0.30055	0.725242	0.701181	0.721924	0.701181	0.708096	0.00392157	0.0352941	0.0352941	0.00784314	0.00784314	0	5.86281	0.0145692	True	False
6	23780000	23800000	541	298	10	7	14	0	2	1	0	11919	14042	14229	14229	13808	0.00188774	0.00192969	0.00260089	0.00134239	0.00138434	0.00142629	0.00448223	0.00405769	0.00422001	0.00385169	0.0044179	0.00401674	0.00452186	0.00414359	0.830097	0.475728	0	939.485	549	0.59595	0.59595	11650	95	0.00815451	0.43715	0.549663	0.517506	0.541773	0.554523	0.537934	0.0234899	0.033557	0	0.00671141	0.0033557	0	5.80376	0.0148204	True	False
