chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
20	14600000	14700000	64014	343	36881	64826	0.0053582	0.36881	0.987474
20	14700000	14800000	60230	375	42395	60883	0.00622613	0.42395	0.989275
20	14800000	14900000	60738	408	36843	61844	0.00671738	0.36843	0.982116
20	14900000	15000000	55562	361	41891	56047	0.00649725	0.41891	0.991347
20	15000000	15100000	58117	433	43690	61160	0.00745049	0.4369	0.950245
20	15100000	15200000	54840	337	49675	55848	0.00614515	0.49675	0.981951
20	15200000	15300000	63608	377	43395	64864	0.00592693	0.43395	0.980636
20	15300000	15400000	64889	429	35602	65607	0.00661129	0.35602	0.989056
20	15400000	15500000	64272	433	33861	65288	0.00673699	0.33861	0.984438
20	15500000	15600000	63955	413	34324	65649	0.00645767	0.34324	0.974196
20	15600000	15700000	58452	373	40993	59926	0.0063813	0.40993	0.975403
20	15700000	15800000	56616	408	50950	57273	0.00720644	0.5095	0.988529
20	15800000	15900000	67564	399	38766	68396	0.00590551	0.38766	0.987836
20	15900000	16000000	60152	356	43043	60873	0.00591834	0.43043	0.988156
20	16000000	16100000	56981	404	50453	62869	0.00709008	0.50453	0.906345
20	16100000	16200000	61514	389	48958	62875	0.00632376	0.48958	0.978354
20	16200000	16300000	63888	427	37470	64558	0.00668357	0.3747	0.989622
20	16300000	16400000	66057	383	32582	68081	0.00579802	0.32582	0.970271
20	16400000	16500000	65145	385	37870	65727	0.00590989	0.3787	0.991145
20	16500000	16600000	54385	446	52165	54972	0.00820079	0.52165	0.989322
20	16600000	16700000	58163	443	52345	58769	0.00761653	0.52345	0.989688
20	16700000	16800000	55129	384	49828	55831	0.00696548	0.49828	0.987426
20	16800000	16900000	45508	358	75721	45956	0.00786675	0.75721	0.990252
20	16900000	17000000	51922	378	60223	54455	0.00728015	0.60223	0.953485
20	17000000	17100000	57861	415	44501	59060	0.00717236	0.44501	0.979699
20	17100000	17200000	56020	343	55667	56605	0.00612281	0.55667	0.989665
20	17200000	17300000	63134	364	42228	64114	0.00576551	0.42228	0.984715
20	17300000	17400000	59006	325	44513	59908	0.00550791	0.44513	0.984944
20	17400000	17500000	59566	349	40606	62834	0.00585905	0.40606	0.94799
20	17500000	17600000	53213	292	45427	54025	0.00548738	0.45427	0.98497
20	17600000	17700000	63366	434	34519	65519	0.0068491	0.34519	0.967139
20	17700000	17800000	58961	433	55993	62359	0.00734384	0.55993	0.945509
20	17800000	17900000	53709	353	59012	55215	0.00657246	0.59012	0.972725
20	17900000	18000000	47661	290	49586	48584	0.00608464	0.49586	0.981002
20	18000000	18100000	43629	264	64995	44634	0.00605102	0.64995	0.977484
20	18100000	18200000	41363	260	60782	43639	0.00628581	0.60782	0.947845
20	18200000	18300000	49091	354	61635	49622	0.0072111	0.61635	0.989299
20	18300000	18400000	47887	311	61361	48759	0.00649446	0.61361	0.982116
20	18400000	18500000	48990	313	54399	49841	0.00638906	0.54399	0.982926
20	18500000	18600000	42402	207	61677	43767	0.00488185	0.61677	0.968812
20	18600000	18700000	58343	296	39490	59451	0.00507344	0.3949	0.981363
20	18700000	18800000	55410	355	51050	56059	0.00640679	0.5105	0.988423
20	18800000	18900000	46557	340	69414	50485	0.00730288	0.69414	0.922195
20	18900000	19000000	39106	228	55857	50374	0.00583031	0.55857	0.776313
20	19000000	19100000	52820	331	57952	53676	0.00626657	0.57952	0.984052
20	19100000	19200000	48748	360	70219	49272	0.00738492	0.70219	0.989365
20	19200000	19300000	60332	326	40595	64396	0.00540343	0.40595	0.93689
20	19300000	19400000	64486	380	48869	65621	0.00589275	0.48869	0.982704
20	19400000	19500000	67745	482	36131	69123	0.00711492	0.36131	0.980065
20	19500000	19600000	66963	455	37695	68853	0.0067948	0.37695	0.97255
20	19600000	19700000	58930	365	39369	62844	0.00619379	0.39369	0.937719
20	19700000	19800000	56989	356	45062	58045	0.00624682	0.45062	0.981807
20	19800000	19900000	51348	342	49998	54436	0.00666043	0.49998	0.943273
20	19900000	20000000	55724	358	39881	56757	0.00642452	0.39881	0.9818
20	20000000	20100000	58711	302	48080	59299	0.00514384	0.4808	0.990084
20	20100000	20200000	47384	317	59368	50077	0.00669002	0.59368	0.946223
20	20200000	20300000	62289	377	42605	63135	0.00605243	0.42605	0.9866
20	20300000	20400000	56535	351	33026	59492	0.00620854	0.33026	0.950296
20	20400000	20500000	66663	348	32844	67388	0.00522029	0.32844	0.989241
20	20500000	20600000	63614	256	33138	65002	0.00402427	0.33138	0.978647
20	20600000	20700000	61593	269	39268	62314	0.00436738	0.39268	0.98843
20	20700000	20800000	32760	183	50837	57090	0.00558608	0.50837	0.573831
20	20800000	20900000	60146	379	45946	60982	0.00630133	0.45946	0.986291
20	20900000	21000000	63213	404	45493	64435	0.00639109	0.45493	0.981035
20	21000000	21100000	58830	360	49366	61252	0.00611933	0.49366	0.960458
20	21100000	21200000	42341	320	43081	56046	0.00755769	0.43081	0.755469
20	21200000	21300000	47924	254	55309	49351	0.00530006	0.55309	0.971085
20	21300000	21400000	56351	252	35171	57051	0.00447197	0.35171	0.98773
20	21400000	21500000	52567	327	49069	53938	0.00622063	0.49069	0.974582
20	21500000	21600000	62846	393	46534	64545	0.00625338	0.46534	0.973677
20	21600000	21700000	54833	399	45057	57400	0.00727664	0.45057	0.955279
20	21700000	21800000	54984	362	52929	56943	0.00658373	0.52929	0.965597
20	21800000	21900000	48089	286	59421	49080	0.00594731	0.59421	0.979808
20	21900000	22000000	52521	405	56797	53298	0.0077112	0.56797	0.985422
20	22000000	22100000	48561	315	58338	49640	0.00648669	0.58338	0.978263
20	22100000	22200000	38286	192	63987	47199	0.00501489	0.63987	0.811161
20	22200000	22300000	64951	427	33679	66922	0.00657419	0.33679	0.970548
20	22300000	22400000	62788	403	38490	64438	0.00641842	0.3849	0.974394
20	22400000	22500000	64349	364	36497	66395	0.00565665	0.36497	0.969184
20	22500000	22600000	62211	389	29242	63798	0.00625291	0.29242	0.975125
20	22600000	22700000	60381	439	51780	61238	0.0072705	0.5178	0.986005
20	22700000	22800000	60521	449	41462	61278	0.00741891	0.41462	0.987646
20	22800000	22900000	49227	396	57612	52936	0.00804437	0.57612	0.929934
20	22900000	23000000	56710	428	51147	59248	0.00754717	0.51147	0.957163
20	23000000	23100000	66331	423	30254	68324	0.00637711	0.30254	0.97083
20	23100000	23200000	56209	291	40315	60884	0.00517711	0.40315	0.923215
20	23200000	23300000	55541	356	44976	57043	0.00640968	0.44976	0.973669
20	23300000	23400000	58382	253	44879	58820	0.00433353	0.44879	0.992554
20	23400000	23500000	50960	421	49586	52562	0.00826138	0.49586	0.969522
20	23500000	23600000	47780	297	56952	48828	0.00621599	0.56952	0.978537
20	23600000	23700000	17468	222	51372	29672	0.012709	0.51372	0.588703
20	23700000	23800000	6710	421	62621	8944	0.0627422	0.62621	0.750224
20	23800000	23900000	650	6	56357	27643	0.00923077	0.56357	0.0235141
20	23900000	24000000	0	0	49615	47137		0.49615	0
20	24000000	24100000	64364	413	44068	65999	0.00641663	0.44068	0.975227
20	24100000	24200000	63926	562	51146	64838	0.00879142	0.51146	0.985934
20	24200000	24300000	58167	491	54202	60056	0.00844121	0.54202	0.968546
20	24300000	24400000	62623	460	49452	63269	0.00734554	0.49452	0.98979
20	24400000	24500000	62583	386	38246	63409	0.00616781	0.38246	0.986973
20	24500000	24600000	54458	364	45504	56383	0.00668405	0.45504	0.965859
20	24600000	24700000	62196	524	41937	64650	0.00842498	0.41937	0.962042
20	24700000	24800000	63959	537	37007	67684	0.008396	0.37007	0.944965
20	24800000	24900000	54369	369	58940	55718	0.00678696	0.5894	0.975789
20	24900000	25000000	52808	428	45186	53715	0.00810483	0.45186	0.983115
20	25000000	25100000	57114	357	44422	57718	0.00625066	0.44422	0.989535
20	25100000	25200000	47531	267	60576	48046	0.00561739	0.60576	0.989281
20	25200000	25300000	54217	306	34218	55740	0.00564399	0.34218	0.972677
20	25300000	25400000	31595	169	63531	33389	0.00534895	0.63531	0.94627
20	25400000	25500000	49642	348	47631	50872	0.00701019	0.47631	0.975822
20	25500000	25600000	43337	262	57588	45302	0.00604564	0.57588	0.956624
20	25600000	25700000	30639	148	77395	31721	0.00483044	0.77395	0.96589
20	25700000	25800000	13067	47	54455	17052	0.00359685	0.54455	0.766303
20	25800000	25900000	0	0	60591	1801		0.60591	0
20	25900000	26000000	0	0	67481	1215		0.67481	0
20	26000000	26100000	227	9	57765	357	0.0396476	0.57765	0.635854
20	26100000	26200000	1923	50	40728	2046	0.026001	0.40728	0.939883
20	26200000	26300000	0	0	72612	1118		0.72612	0
20	26300000	26400000	0	0	19564	0		0.19564	
20	26400000	26500000	0	0	0	0		0	
20	26500000	26600000	0	0	0	0		0	
20	26600000	26700000	0	0	0	0		0	
20	26700000	26800000	0	0	0	0		0	
20	26800000	26900000	0	0	0	0		0	
20	26900000	27000000	0	0	0	0		0	
20	27000000	27100000	0	0	0	0		0	
20	27100000	27200000	0	0	0	0		0	
20	27200000	27300000	0	0	0	0		0	
20	27300000	27400000	0	0	0	0		0	
20	27400000	27500000	0	0	0	0		0	
20	27500000	27600000	0	0	0	0		0	
20	27600000	27700000	0	0	0	0		0	
20	27700000	27800000	0	0	0	0		0	
20	27800000	27900000	0	0	0	0		0	
20	27900000	28000000	0	0	0	0		0	
20	28000000	28100000	0	0	0	0		0	
20	28100000	28200000	0	0	0	0		0	
20	28200000	28300000	0	0	0	0		0	
20	28300000	28400000	0	0	0	0		0	
20	28400000	28500000	0	0	0	0		0	
20	28500000	28600000	0	0	0	0		0	
20	28600000	28700000	0	0	0	0		0	
20	28700000	28800000	0	0	0	0		0	
20	28800000	28900000	0	0	0	0		0	
20	28900000	29000000	0	0	0	0		0	
20	29000000	29100000	0	0	0	0		0	
20	29100000	29200000	0	0	0	0		0	
20	29200000	29300000	0	0	0	0		0	
20	29300000	29400000	0	0	0	0		0	
20	29400000	29500000	0	0	47271	414		0.47271	0
20	29500000	29600000	0	0	49562	1027		0.49562	0
20	29600000	29700000	0	0	31790	487		0.3179	0
20	29700000	29800000	0	0	0	0		0	
20	29800000	29900000	14750	94	73526	28730	0.00637288	0.73526	0.513401
20	29900000	30000000	48105	215	57238	49899	0.00446939	0.57238	0.964047
20	30000000	30100000	46431	170	65559	46776	0.00366135	0.65559	0.992624
20	30100000	30200000	42333	174	56905	42618	0.00411027	0.56905	0.993313
20	30200000	30300000	42405	149	66879	42804	0.00351374	0.66879	0.990678
20	30300000	30400000	44707	158	53408	45943	0.00353412	0.53408	0.973097
20	30400000	30500000	58307	238	51309	59111	0.00408184	0.51309	0.986398
20	30500000	30600000	56093	238	54347	60017	0.00424295	0.54347	0.934619
20	30600000	30700000	49114	219	61637	52140	0.00445901	0.61637	0.941964
20	30700000	30800000	48787	191	49890	50176	0.00391498	0.4989	0.972317
20	30800000	30900000	39226	184	69078	42394	0.00469077	0.69078	0.925272
20	30900000	31000000	42183	201	65093	42789	0.00476495	0.65093	0.985837
20	31000000	31100000	57995	244	34961	59776	0.00420726	0.34961	0.970205
20	31100000	31200000	56380	316	47675	59391	0.00560482	0.47675	0.949302
20	31200000	31300000	42003	251	56936	43753	0.00597576	0.56936	0.960003
20	31300000	31400000	39675	221	53302	41470	0.00557026	0.53302	0.956716
20	31400000	31500000	46285	234	48279	48004	0.00505563	0.48279	0.96419
20	31500000	31600000	53145	264	59595	54316	0.00496754	0.59595	0.978441
20	31600000	31700000	65566	323	41287	67477	0.00492633	0.41287	0.971679
20	31700000	31800000	48802	334	54332	51091	0.00684398	0.54332	0.955198
20	31800000	31900000	59033	397	56636	62064	0.00672505	0.56636	0.951163
20	31900000	32000000	46488	289	57369	47843	0.00621666	0.57369	0.971678
20	32000000	32100000	31509	124	69490	32350	0.00393538	0.6949	0.974003
20	32100000	32200000	43740	172	55703	44903	0.00393233	0.55703	0.9741
20	32200000	32300000	50301	223	45720	51180	0.00443331	0.4572	0.982825
20	32300000	32400000	38495	174	67661	38771	0.00452007	0.67661	0.992881
20	32400000	32500000	56163	307	53830	56618	0.00546623	0.5383	0.991964
20	32500000	32600000	51289	250	60220	52215	0.00487434	0.6022	0.982266
20	32600000	32700000	58559	210	40014	59667	0.00358613	0.40014	0.98143
20	32700000	32800000	32151	187	71706	33508	0.0058163	0.71706	0.959502
20	32800000	32900000	35719	164	64066	39110	0.00459139	0.64066	0.913296
20	32900000	33000000	32316	166	68411	33547	0.00513677	0.68411	0.963305
20	33000000	33100000	40969	149	56396	42061	0.0036369	0.56396	0.974038
20	33100000	33200000	49128	269	55783	51081	0.00547549	0.55783	0.961767
20	33200000	33300000	33663	140	65753	34756	0.00415887	0.65753	0.968552
20	33300000	33400000	44292	141	54314	45040	0.00318342	0.54314	0.983393
20	33400000	33500000	45383	170	62654	46807	0.0037459	0.62654	0.969577
20	33500000	33600000	61439	236	38856	62061	0.00384121	0.38856	0.989978
20	33600000	33700000	41879	176	70383	43295	0.00420258	0.70383	0.967294
20	33700000	33800000	39603	206	73847	40071	0.00520163	0.73847	0.988321
20	33800000	33900000	55980	226	46807	56570	0.00403716	0.46807	0.98957
20	33900000	34000000	48889	171	51508	50119	0.00349772	0.51508	0.975458
20	34000000	34100000	49057	243	54961	49446	0.00495342	0.54961	0.992133
20	34100000	34200000	45804	257	57950	46678	0.00561086	0.5795	0.981276
20	34200000	34300000	46820	171	41679	47991	0.00365229	0.41679	0.9756
20	34300000	34400000	32192	140	60694	32461	0.00434891	0.60694	0.991713
20	34400000	34500000	40686	161	58015	41456	0.00395714	0.58015	0.981426
20	34500000	34600000	44929	264	60062	45578	0.00587594	0.60062	0.985761
20	34600000	34700000	40815	181	63305	41453	0.00443464	0.63305	0.984609
20	34700000	34800000	60218	231	41804	62503	0.00383606	0.41804	0.963442
20	34800000	34900000	55792	266	50163	58416	0.00476771	0.50163	0.955081
20	34900000	35000000	30437	174	29921	31421	0.00571673	0.29921	0.968683
20	35000000	35100000	52113	257	57249	55255	0.00493159	0.57249	0.943136
20	35100000	35200000	45338	255	57160	46547	0.00562442	0.5716	0.974026
20	35200000	35300000	42862	211	51572	43651	0.00492278	0.51572	0.981925
20	35300000	35400000	35226	154	61210	36387	0.00437177	0.6121	0.968093
20	35400000	35500000	49573	233	51238	50414	0.00470014	0.51238	0.983318
20	35500000	35600000	34493	222	66109	36248	0.00643609	0.66109	0.951584
20	35600000	35700000	26690	113	71004	27983	0.0042338	0.71004	0.953793
20	35700000	35800000	35641	185	67601	36087	0.00519065	0.67601	0.987641
20	35800000	35900000	50333	318	52143	52611	0.00631792	0.52143	0.956701
20	35900000	36000000	51244	270	57909	54684	0.00526891	0.57909	0.937093
20	36000000	36100000	42217	194	44112	59353	0.00459531	0.44112	0.711287
20	36100000	36200000	53946	250	57710	55544	0.00463426	0.5771	0.97123
20	36200000	36300000	49155	314	63350	55510	0.00638796	0.6335	0.885516
20	36300000	36400000	60182	338	46464	60681	0.0056163	0.46464	0.991777
20	36400000	36500000	63321	306	42794	63773	0.00483252	0.42794	0.992912
20	36500000	36600000	54799	371	54336	55965	0.0067702	0.54336	0.979166
20	36600000	36700000	61729	299	45357	62642	0.00484375	0.45357	0.985425
20	36700000	36800000	60206	437	49996	60759	0.00725841	0.49996	0.990898
20	36800000	36900000	57201	388	56623	60538	0.0067831	0.56623	0.944878
20	36900000	37000000	55899	412	61336	57629	0.00737044	0.61336	0.96998
20	37000000	37100000	47950	266	57840	48877	0.00554745	0.5784	0.981034
20	37100000	37200000	54754	211	42387	55135	0.0038536	0.42387	0.99309
20	37200000	37300000	53141	342	49468	56507	0.00643571	0.49468	0.940432
20	37300000	37400000	60371	353	44155	61097	0.00584718	0.44155	0.988117
20	37400000	37500000	52573	319	59983	54472	0.00606775	0.59983	0.965138
20	37500000	37600000	55471	367	47074	57410	0.00661607	0.47074	0.966225
20	37600000	37700000	57480	408	43139	58964	0.00709812	0.43139	0.974832
20	37700000	37800000	39725	271	47578	61878	0.0068219	0.47578	0.641989
20	37800000	37900000	62809	401	48611	66699	0.00638444	0.48611	0.941678
20	37900000	38000000	63599	371	56399	64405	0.00583343	0.56399	0.987485
20	38000000	38100000	62933	386	51026	63471	0.00613351	0.51026	0.991524
20	38100000	38200000	59617	323	50698	61085	0.00541792	0.50698	0.975968
20	38200000	38300000	62396	378	49097	62998	0.00605808	0.49097	0.990444
20	38300000	38400000	59645	436	54372	60405	0.00730992	0.54372	0.987418
20	38400000	38500000	63758	326	43376	64851	0.00511308	0.43376	0.983146
20	38500000	38600000	62127	365	40658	63472	0.00587506	0.40658	0.97881
20	38600000	38700000	54244	352	54683	55672	0.0064892	0.54683	0.97435
20	38700000	38800000	60987	362	44409	61979	0.00593569	0.44409	0.983995
20	38800000	38900000	63949	397	43322	64550	0.00620807	0.43322	0.990689
20	38900000	39000000	60898	317	47453	61886	0.00520543	0.47453	0.984035
20	39000000	39100000	62549	282	46199	63178	0.00450847	0.46199	0.990044
