start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
2400000	0.0012305	0.0012405	0.0012805	0.0012505	0.00013	0.00017	0.00014	0.00012	0.00125717	0.000146667	-0.348781	-0.305957	False
2450000	0.0009765	0.0008865	0.0009565	0.0009565	0.00021	0.00024	0.00024	9e-05	0.000933167	0.00023	-1.0382	-1.17488	False
2500000	0.0008145	0.0007845	0.0008645	0.0008345	0.00039	0.00049	0.00046	0.00022	0.000827833	0.000446667	-1.47791	-1.45737	False
2550000	0.0010225	0.0009625	0.0010325	0.0009525	0.00034	0.00041	0.00033	0.00018	0.0009825	0.00036	-0.913345	-1.04258	False
2600000	0.0012375	0.0012475	0.0011975	0.0011875	0.00041	0.00046	0.00047	0.00017	0.00121083	0.000446667	-0.329781	-0.430217	False
2650000	0.0010415	0.0009415	0.0009715	0.0010015	0.00036	0.00035	0.00034	0.00011	0.0009715	0.00035	-0.861774	-1.07208	False
2700000	0.000822	0.001062	0.001032	0.000992	0.00069	0.00074	0.00068	0.00029	0.00102867	0.000703333	-1.45755	-0.918765	False
2750000	0.001053	0.000953	0.000963	0.000943	0.00046	0.00041	0.00039	0.00029	0.000953	0.00042	-0.83056	-1.12169	False
2800000	0.0012035	0.0011365	0.0011365	0.0011265	0.00047	0.00047	0.00046	2e-05	0.00113317	0.000466667	-0.422066	-0.638509	False
2850000	0.0015595	0.0012275	0.0012675	0.0012475	0.00159	0.00163	0.00161	8e-05	0.0012475	0.00161	0.544207	-0.331882	False
2900000	0.0015875	0.0015245	0.0014545	0.0014745	0.00093	0.00086	0.00088	-1e-05	0.0014845	0.00089	0.620206	0.303722	False
2950000	0.001369	0.001249	0.001259	0.001289	0.00061	0.00062	0.00065	-5e-05	0.00126567	0.000626667	0.0271425	-0.283161	False
3000000	0.0014985	0.0015945	0.0015745	0.0016045	0.00157	0.00155	0.00158	2e-05	0.00159117	0.00156667	0.378638	0.589788	False
3050000	0.0024005	0.0023605	0.0024105	0.0023705	0.00024	0.00029	0.00025	3e-05	0.0023805	0.00026	2.82689	2.70668	False
3100000	0.001739	0.0016305	0.001566	0.001556	0.00095	0.00096	0.00095	0.00043	0.00158417	0.000953333	1.03141	0.571015	False
3150000	0.001654	0.001604	0.00187	0.001985	0.00051	0.00099	0.00114	0.00062	0.00181967	0.00088	0.800703	1.2026	False
3200000	0.0021605	0.0020005	0.0021445	0.0021345	0.00026	0.00046	0.00045	0.00028	0.00209317	0.00039	2.17547	1.93609	False
3250000	0.001241	0.001761	0.001626	0.001406	0.00107	0.00119	0.0013	0.00053	0.00159767	0.00118667	-0.320281	0.60722	False
3300000	0.001615	0.001612	0.001731	0.001777	0.00045	0.00055	0.00058	0.00032	0.00170667	0.000526667	0.694848	0.899545	False
3350000	0.0019005	0.0016555	0.0016085	0.0018315	0.00118	0.00173	0.00167	0.00059	0.0016985	0.00152667	1.46977	0.877643	False
3400000	0.001671	0.001618	0.001598	0.001608	0.00023	0.00021	0.00022	0	0.001608	0.00022	0.846846	0.634933	False
3450000	0.0021255	0.0019345	0.0019945	0.0019845	0.00051	0.00057	0.00056	0.00016	0.00197117	0.000546667	2.08047	1.6089	False
3500000	0.0014795	0.0012985	0.0013285	0.0013185	0.00122	0.00125	0.00124	0.00015	0.00131517	0.00123667	0.327067	-0.150408	False
3550000	0.001535	0.001305	0.001285	0.001305	0.00037	0.00039	0.00039	0.00012	0.00129833	0.000383333	0.477708	-0.195553	False
3600000	0.0011965	0.0012165	0.0013005	0.0012905	0.00034	0.00068	0.00067	0.00054	0.00126917	0.000563333	-0.441065	-0.273774	False
3650000	0.0013905	0.0015985	0.0015885	0.0015985	0.00106	0.00105	0.00106	0.00011	0.00159517	0.00105667	0.0854988	0.600516	False
3700000	0.0015575	0.0016365	0.0016165	0.0016165	0.001	0.00098	0.00098	6e-05	0.00162317	0.000986667	0.538778	0.675608	False
3750000	0.0014345	0.001571	0.001591	0.001621	0.00106	0.00108	0.00111	0.00015	0.00159433	0.00108333	0.204926	0.598281	False
3800000	0.001652	0.001547	0.001617	0.001557	0.00162	0.00169	0.00163	0.00011	0.00157367	0.00164667	0.795275	0.542856	False
3850000	0.000913	0.000948	0.000908	0.001038	0.00064	0.00062	0.00071	6e-05	0.000964667	0.000656667	-1.21055	-1.0904	False
3900000	0.0005135	0.0004865	0.0005865	0.0005365	0.00019	0.00029	0.00024	2e-05	0.0005365	0.00024	-2.2949	-2.23869	False
3950000	0.00153	0.0015	0.00153	0.0015	0.00031	0.00034	0.00031	7e-05	0.00151	0.00032	0.464136	0.37211	False
4000000	0.000897	0.000817	0.000897	0.000847	0.00034	0.00042	0.00037	0.0001	0.000853667	0.000376667	-1.25398	-1.38809	False
4050000	0.001154	0.001146	0.001146	0.001116	0.00061	0.00059	0.00056	0.00022	0.001136	0.000586667	-0.556421	-0.63091	False
4100000	0.001152	0.001084	0.001094	0.001084	0.00064	0.00065	0.00064	7e-05	0.00108733	0.000643333	-0.561849	-0.761428	False
4150000	0.0014715	0.0014495	0.0015275	0.0015375	0.00042	0.00049	0.0005	0.00035	0.00150483	0.00047	0.305353	0.358253	False
4200000	0.001362	0.001392	0.001402	0.001412	0.00033	0.00034	0.00035	0.00029	0.001402	0.00034	0.00814275	0.0824676	False
4250000	0.0012805	0.0012515	0.0012635	0.0012725	0.00056	0.00057	0.00058	0.00011	0.0012625	0.00057	-0.213069	-0.291654	False
4300000	0.0010335	0.0009845	0.0010545	0.0010145	0.00061	0.00068	0.00064	0.00023	0.00101783	0.000643333	-0.883488	-0.947818	False
4350000	0.001017	0.001017	0.001077	0.001047	0.00036	0.00042	0.00039	0.00018	0.001047	0.00039	-0.928273	-0.869597	False
4400000	0.001335	0.001029	0.001039	0.001039	0.00038	0.00039	0.00039	-3e-05	0.00103567	0.000386667	-0.065142	-0.899991	False
4450000	0.0014845	0.001419	0.001479	0.001539	0.00048	0.00054	0.0006	0.00018	0.001479	0.00054	0.340638	0.288972	False
4500000	0.0012545	0.0013245	0.0012845	0.0013145	0.00053	0.00049	0.00052	0.00026	0.00130783	0.000513333	-0.283639	-0.170075	False
4550000	0.001043	0.001299	0.001319	0.001289	0.00095	0.00097	0.00094	0.0001	0.00130233	0.000953333	-0.857703	-0.184826	False
4600000	0.0010505	0.000909	0.0010885	0.0010285	0.00096	0.00103	0.00097	0.00031	0.00100867	0.000986667	-0.837346	-0.972402	False
4650000	0.001321	0.001078	0.001088	0.001078	0.00103	0.00104	0.00103	0.00029	0.00108133	0.00103333	-0.103141	-0.777519	False
4700000	0.0012025	0.0012735	0.0013335	0.0013135	0.00068	0.00074	0.00072	0.00022	0.00130683	0.000713333	-0.42478	-0.172757	False
4750000	0.0012385	0.0012365	0.0012465	0.0012465	0.00086	0.00087	0.00087	0.00017	0.00124317	0.000866667	-0.327067	-0.343503	False
4800000	0.001333	0.001373	0.001393	0.001383	0.00034	0.00036	0.00035	0.00013	0.001383	0.00035	-0.0705705	0.031512	False
4850000	0.001171	0.001181	0.001171	0.001191	0.00015	0.00014	0.00016	-1e-05	0.001181	0.00015	-0.510279	-0.510226	False
4900000	0.001595	0.001052	0.001169	0.001121	0.00108	0.0012	0.00115	0.00014	0.001114	0.00114333	0.640563	-0.689912	False
4950000	0.0012855	0.0010355	0.0010855	0.0010755	0.00041	0.00046	0.00045	0.00013	0.0010655	0.00044	-0.199497	-0.819982	False
5000000	0.001378	0.001288	0.001288	0.001258	0.00054	0.00054	0.00051	0.0001	0.001278	0.00053	0.0515707	-0.250085	False
5050000	0.001618	0.002536	0.002606	0.002556	0.00272	0.00279	0.00274	0.00015	0.002566	0.00275	0.70299	3.20417	False
5100000	0.001024	0.002009	0.002009	0.001999	0.00164	0.00164	0.00163	0.00016	0.00200567	0.00163667	-0.909273	1.70142	False
5150000	0.001376	0.0024195	0.0023495	0.0023395	0.00255	0.00248	0.00247	0.0002	0.0023695	0.0025	0.0461422	2.67718	False
5200000	0.001328	0.001402	0.001372	0.001372	0.00062	0.00059	0.00059	0.00013	0.001382	0.0006	-0.0841417	0.0288301	False
5250000	0.001482	0.001789	0.001829	0.001829	0.00136	0.0014	0.0014	2e-05	0.00181567	0.00138667	0.333853	1.19187	False
5300000	0.002483	0.002821	0.002901	0.002881	0.00048	0.00056	0.00054	0.00022	0.00286767	0.000526667	3.05082	4.0132	True
5350000	0.001925	0.002485	0.002495	0.002515	0.00138	0.00139	0.00141	0.00036	0.00249833	0.00139333	1.53626	3.02269	False
5400000	0.001539	0.002024	0.002024	0.002024	0.00164	0.00168	0.00168	0.00024	0.002024	0.00166667	0.488565	1.75059	False
5450000	0.0014665	0.0013965	0.0013965	0.0013865	0.00041	0.00041	0.0004	2e-05	0.00139317	0.000406667	0.291782	0.0587777	False
5500000	0.00116	0.0011	0.00118	0.00113	0.00034	0.00042	0.00037	0.0001	0.00113667	0.000376667	-0.540135	-0.629122	False
5550000	0.0014485	0.0013735	0.0014535	0.0014035	0.00114	0.00122	0.00117	8e-05	0.00141017	0.00117667	0.242925	0.10437	False
5600000	0.001568	0.001284	0.001334	0.001344	0.00147	0.00152	0.00153	-1e-05	0.00132067	0.00150667	0.567278	-0.135658	False
5650000	0.001632	0.001294	0.001354	0.001324	0.00065	0.00071	0.00068	0.00012	0.001324	0.00068	0.74099	-0.126718	False
5700000	0.0013075	0.0014175	0.0014175	0.0014175	0.00059	0.00059	0.00059	0.00011	0.0014175	0.00059	-0.139784	0.124037	False
5750000	0.0010945	0.0009945	0.0010045	0.0010345	0.00036	0.00037	0.0004	0.00011	0.00101117	0.000376667	-0.717919	-0.965697	False
5800000	0.00144	0.00143	0.00148	0.00148	0.00027	0.00032	0.00032	0.00019	0.00146333	0.000303333	0.219854	0.246956	False
5850000	0.0006865	0.0007565	0.0008065	0.0008165	0.00025	0.0003	0.00031	0.00027	0.000793167	0.000286667	-1.82533	-1.55035	False
5900000	0.0011865	0.0011465	0.0011365	0.0011265	0.00048	0.00047	0.00046	0.00013	0.0011365	0.00047	-0.468208	-0.629569	False
5950000	0.0017395	0.0015795	0.0016495	0.0016195	0.00051	0.00058	0.00055	5e-05	0.00161617	0.000546667	1.03277	0.656835	False
6000000	0.0014775	0.0016255	0.0016255	0.0016155	0.00054	0.00054	0.00053	0.00014	0.00162217	0.000536667	0.321638	0.672926	False
6050000	0.001276	0.001202	0.001202	0.001212	0.00138	0.00138	0.00139	0.00016	0.00120533	0.00138333	-0.225283	-0.444967	False
6100000	0.0014885	0.0014375	0.0014275	0.0014275	0.00072	0.00071	0.00071	1e-05	0.00143083	0.000713333	0.351495	0.159795	False
6150000	0.0019415	0.0021745	0.0021545	0.0021445	0.00095	0.00093	0.00092	8e-05	0.00215783	0.000933333	1.58105	2.10952	False
6200000	0.001315	0.001565	0.001605	0.001595	0.00067	0.00071	0.0007	8e-05	0.00158833	0.000693333	-0.119427	0.58219	False
6250000	0.001145	0.0009985	0.0010185	0.000992	0.00053	0.00055	0.00068	0.00026	0.001003	0.000586667	-0.580849	-0.987599	False
6300000	0.001289	0.001074	0.001054	0.0010505	0.00111	0.00109	0.00108	0.0001	0.0010595	0.00109333	-0.189997	-0.836074	False
6350000	0.0010445	0.0012315	0.0012415	0.0012315	0.00076	0.00077	0.00076	0.00015	0.00123483	0.000763333	-0.853631	-0.365852	False
6400000	0.000861	0.000912	0.000982	0.000992	0.00061	0.00068	0.00069	0.00017	0.000962	0.00066	-1.3517	-1.09756	False
6450000	0.0007555	0.0006555	0.0006955	0.0006655	0.00046	0.0005	0.00047	0.00012	0.000672167	0.000476667	-1.63805	-1.87485	False
6500000	0.001154	0.001074	0.001144	0.001184	0.00032	0.00031	0.00035	3e-05	0.001134	0.000326667	-0.556421	-0.636274	False
6550000	0.0014965	0.0011105	0.0012005	0.0012285	0.00134	0.00143	0.00144	0.00025	0.00117983	0.00140333	0.373209	-0.513355	False
6600000	0.0017515	0.0017575	0.0017975	0.0015545	0.00072	0.00076	0.00062	-8e-05	0.00170317	0.0007	1.06534	0.890158	False
6650000	0.0012165	0.0015475	0.0015575	0.0015675	0.00098	0.00099	0.001	0.00011	0.0015575	0.00099	-0.38678	0.499499	False
6700000	0.001346	0.001104	0.001224	0.001204	0.0009	0.00102	0.001	0.00028	0.00117733	0.000973333	-0.0352852	-0.52006	False
6750000	0.0014555	0.0019715	0.0020715	0.0020215	0.00107	0.00117	0.00112	0.0001	0.0020215	0.00112	0.261925	1.74389	False
6800000	0.002139	0.002398	0.002368	0.002388	0.00098	0.00095	0.00097	0.00013	0.00238467	0.000966667	2.11711	2.71785	False
6850000	0.0017875	0.0014775	0.0016175	0.0016275	0.00114	0.00025	0.00026	0.00095	0.00157417	0.00055	1.16306	0.544196	False
6900000	0.002625	0.002293	0.002253	0.002266	0.00118	0.00126	0.00146	0.00032	0.00227067	0.0013	3.43624	2.41212	True
6950000	0.001776	0.002049	0.002021	0.002209	0.00149	0.00142	0.00166	0.00099	0.002093	0.00152333	1.13184	1.93564	False
7000000	0.0022315	0.0017055	0.0020905	0.0020275	0.00206	0.00179	0.00182	0.00054	0.00194117	0.00189	2.36818	1.52844	False
7050000	0.002583	0.001823	0.001873	0.0019185	0.0013	0.00133	0.0011	5e-05	0.0018715	0.00124333	3.32224	1.34161	True
7100000	0.0027585	0.0021105	0.0015405	0.0015005	0.00101	0.00215	0.00211	0.0013	0.00171717	0.00175667	3.79859	0.927704	True
7150000	0.001729	0.001704	0.001837	0.001784	0.0003	0.00022	0.00034	0.00028	0.001775	0.000286667	1.00427	1.08281	False
7200000	0.0014215	0.0015255	0.0016365	0.0015885	0.00095	0.0014	0.00105	0.0006	0.0015835	0.00113333	0.169641	0.569227	False
7250000	0.001518	0.001548	0.0015155	0.0014915	0.00021	0.00054	0.00073	0.0004	0.00151833	0.000493333	0.431566	0.394459	False
7300000	0.001254	0.0010815	0.0010465	0.000975	0.00097	0.00117	0.00111	0.0004	0.00103433	0.00108333	-0.284996	-0.903567	False
7350000	0.0011425	0.0014985	0.0015985	0.0015585	0.00082	0.00092	0.00088	0.0002	0.00155183	0.000873333	-0.587635	0.484301	False
7400000	0.0012745	0.0014045	0.0013945	0.0014245	0.00051	0.0005	0.00053	9e-05	0.00140783	0.000513333	-0.229354	0.0981118	False
7450000	0.001371	0.001239	0.0012975	0.0012045	0.00104	0.00111	0.00111	0.00035	0.001247	0.00108667	0.032571	-0.333223	False
7500000	0.002343	0.002266	0.002413	0.002229	0.00105	0.00101	0.00124	0.0002	0.00230267	0.0011	2.67082	2.49794	False
7550000	0.002639	0.002036	0.00249	0.00248	0.00169	0.00078	0.00057	0.00115	0.00233533	0.00101333	3.47424	2.58555	True
7600000	0.001326	0.000823	0.000783	0.000783	0.00071	0.00067	0.00067	0	0.000796333	0.000683333	-0.0895702	-1.54185	False
7650000	0.000857	0.001051	0.001341	0.001051	0.00107	0.00136	0.00107	0.00076	0.00114767	0.00116667	-1.36255	-0.599622	False
7700000	0.00082	0.001536	0.001111	0.001014	0.00123	0.00091	0.00082	0.00089	0.00122033	0.000986667	-1.46298	-0.404739	False
7750000	0.0017725	0.0016815	0.0016685	0.001678	0.00123	0.00101	0.00102	0.00044	0.001676	0.00108667	1.12234	0.8173	False
7800000	0.0013775	0.0012005	0.0013685	0.0011705	0.00072	0.00075	0.00069	0.00043	0.0012465	0.00072	0.0502136	-0.334564	False
7850000	0.001233	0.001143	0.001163	0.001153	0.00023	0.00025	0.00024	4e-05	0.001153	0.00024	-0.341995	-0.585319	False
7900000	0.0016105	0.001464	0.001444	0.001424	0.0014	0.00138	0.00136	0.00022	0.001444	0.00138	0.682634	0.195106	False
7950000	0.001206	0.001556	0.001606	0.001556	0.00089	0.00094	0.00078	-1e-05	0.00157267	0.00087	-0.41528	0.540174	False
8000000	0.0010685	0.0010285	0.0010955	0.0011355	0.0007	0.00062	0.00066	0.00018	0.0010865	0.00066	-0.788489	-0.763663	False
8050000	0.001035	0.000984	0.001064	0.001034	0.00041	0.00049	0.00046	5e-05	0.00102733	0.000453333	-0.879417	-0.92234	False
8100000	0.0012385	0.0011585	0.0012185	0.0011785	0.0003	0.00036	0.00032	0.0001	0.00118517	0.000326667	-0.327067	-0.499052	False
8150000	0.001714	0.001777	0.001797	0.001807	0.00032	0.00034	0.00035	2e-05	0.00179367	0.000336667	0.963558	1.13287	False
8200000	0.001442	0.001272	0.001452	0.001282	0.00093	0.00059	0.00094	0.00058	0.00133533	0.00082	0.225283	-0.0963239	False
8250000	0.0009045	0.0008385	0.000929	0.0009065	0.00101	0.00111	0.00111	0.00037	0.000891333	0.00107667	-1.23363	-1.28707	False
8300000	0.0012715	0.0015105	0.0012145	0.0011845	0.00136	0.001	0.00097	0.00064	0.00130317	0.00111	-0.237497	-0.182591	False
8350000	0.0009835	0.0009555	0.0009335	0.0009135	0.00039	0.00037	0.00037	0.00025	0.000934167	0.000376667	-1.0192	-1.1722	False
8400000	0.0010115	0.0011015	0.0011115	0.0011215	0.00047	0.00048	0.00049	0.00021	0.0011115	0.00048	-0.943201	-0.696616	False
8450000	0.002142	0.001525	0.001585	0.001505	0.00109	0.00115	0.00107	0.0002	0.00153833	0.00110333	2.12526	0.448096	False
8500000	0.001786	0.002445	0.002475	0.002465	0.00104	0.00107	0.00106	0.00023	0.00246167	0.00105667	1.15898	2.92436	False
8550000	0.0015255	0.0013255	0.0015745	0.0013555	0.00152	0.00175	0.00155	0.00039	0.0014185	0.00160667	0.451922	0.126718	False
8600000	0.002004	0.001546	0.001381	0.001361	0.0011	0.00134	0.00132	0.00056	0.00142933	0.00125333	1.75069	0.155772	False
8650000	0.002069	0.001715	0.001725	0.001655	0.0017	0.00199	0.00192	0.00041	0.00169833	0.00187	1.92712	0.877196	False
8700000	0.0017185	0.0010975	0.0011135	0.001097	0.00139	0.0014	0.00138	7e-05	0.00110267	0.00139	0.975772	-0.720306	False
8750000	0.001357	0.001517	0.001487	0.001497	0.00099	0.00096	0.00097	0.00013	0.00150033	0.000973333	-0.0054285	0.346185	False
8800000	0.002275	0.001955	0.001885	0.001965	0.001	0.00093	0.00101	0.00015	0.001935	0.00098	2.48625	1.51191	False
8850000	0.0021015	0.0018815	0.0019715	0.0019115	0.00022	0.00027	0.00021	-3e-05	0.0019215	0.000233333	2.01533	1.4757	False
8900000	0.001666	0.0010115	0.0010715	0.0010115	0.00101	0.00107	0.00101	0.00016	0.0010315	0.00103	0.833274	-0.911166	False
8950000	0.001851	0.002228	0.002218	0.002278	0.00174	0.00173	0.00179	-3e-05	0.00224133	0.00175333	1.33541	2.33345	False
9000000	0.001633	0.001347	0.001327	0.001307	0.00117	0.00115	0.00113	0.00014	0.001327	0.00115	0.743704	-0.118673	False
9050000	0.0013755	0.0014665	0.0015165	0.0014965	0.00075	0.0008	0.00078	0.00013	0.00149317	0.000776667	0.0447851	0.326965	False
9100000	0.0012175	0.0013275	0.0013175	0.0013575	0.00023	0.00022	0.00026	0.00011	0.00133417	0.000236667	-0.384066	-0.0994527	False
9150000	0.001841	0.001751	0.001791	0.001771	0.00033	0.00037	0.00035	8e-05	0.001771	0.00035	1.30827	1.07208	False
9200000	0.0015635	0.001344	0.0012875	0.0012575	0.00155	0.00154	0.00151	0.00025	0.00129633	0.00153333	0.555064	-0.200917	False
9250000	0.0014315	0.0014915	0.0015615	0.0015315	0.00038	0.00045	0.00042	7e-05	0.00152817	0.000416667	0.196783	0.42083	False
9300000	0.0011395	0.0011805	0.0012505	0.0012405	0.00055	0.00062	0.00061	3e-05	0.00122383	0.000593333	-0.595778	-0.395353	False
9350000	0.0010635	0.0009315	0.0009515	0.0009715	0.00056	0.00058	0.0006	0	0.0009515	0.00058	-0.80206	-1.12572	False
9400000	0.001146	0.001116	0.001146	0.001143	0.00053	0.00056	0.00073	5e-05	0.001135	0.000606667	-0.578135	-0.633592	False
9450000	0.0010115	0.0011515	0.0011915	0.0011515	0.00049	0.00053	0.00057	0.00012	0.00116483	0.00053	-0.943201	-0.553583	False
9500000	0.002826	0.002912	0.002934	0.002874	0.0008	0.00083	0.00077	0.00037	0.00290667	0.0008	3.9818	4.11779	True
9550000	0.00123	0.001214	0.001314	0.001214	0.00032	0.00042	0.0004	0.00014	0.00124733	0.00038	-0.350138	-0.332329	False
9600000	0.0023295	0.0023945	0.0024945	0.0025445	0.00071	0.00081	0.00086	0.00022	0.00247783	0.000793333	2.63418	2.96771	False
9650000	0.000946	0.001627	0.001787	0.001787	0.00148	0.00164	0.00164	0.00032	0.00173367	0.00158667	-1.12098	0.971955	False
9700000	0.0015975	0.0018375	0.0018875	0.0018475	0.00042	0.00047	0.00043	0.00016	0.0018575	0.00044	0.647348	1.30406	False
9750000	0.0016695	0.00195	0.0019845	0.0019575	0.00084	0.0009	0.00092	0.0006	0.001964	0.000886667	0.842774	1.58968	False
